Type :,DIL805
Test :,_Henrique-sp3-aq10Cs-resfr100Cs_01.01.07_


;Time;Temperature;Change in Length;Nominal Temperature
 2012;391.91558838;270.77722168;-7.13237143;158.56018066
 2013;391.92272949;270.31655884;-7.24254417;157.84606934
 2014;391.92993164;270.11361694;-7.34484720;157.12890625
 2015;391.93710327;269.72277832;-7.41567278;156.40869141
 2016;391.94427490;269.37902832;-7.49699068;155.69152832
 2017;391.95025635;269.17098999;-7.58880138;155.09338379
 2018;391.95739746;268.84390259;-7.67011929;154.37927246
 2019;391.96456909;268.41296387;-7.72520542;153.66210938
 2020;391.97177124;268.15176392;-7.84324789;152.94494629
 2021;391.97891235;267.72525024;-7.94555092;152.22778320
 2022;391.98608398;267.30038452;-8.00063705;151.51062012
 2023;391.99325562;267.04965210;-8.08720112;150.79345703
 2024;391.99923706;266.82882690;-8.13704109;150.19531250
 2025;395.00027466;253.66792297;-13.81093597;148.75039673
 2026;398.00000000;235.04627991;-18.37261009;147.50048828
 2027;400.99993896;218.71557617;-22.30472755;146.25051880
 2028;404.00039673;204.06835938;-25.84599304;145.00033569
 2029;406.99990845;190.83100891;-29.10395813;143.75053406
 2030;409.99938965;178.76371765;-31.99205589;142.50076294
 2031;412.99978638;167.83848572;-34.63095474;141.25057983
 2032;415.99945068;158.43067932;-36.13402557;140.00073242
 2033;418.99926758;152.20489502;-34.27945328;138.75079346
 2034;422.00030518;147.29354858;-33.15673828;137.50038147
 2035;425.00012207;142.22471619;-31.79531860;136.25044250
 2036;427.99966431;137.25543213;-30.22929382;135.00064087
 2037;430.99984741;132.97833252;-28.42193604;133.75056458
 2038;433.99981689;128.82498169;-26.43358040;132.50057983
 2039;437.00039673;124.87689972;-24.41112518;131.25033569
 2040;440.00003052;121.36416626;-22.27587318;130.00048828
 2041;442.99951172;117.96474457;-20.11176491;128.75070190
 2042;446.00018311;114.71122742;-18.06832504;127.50041962
 2043;449.00024414;111.55519104;-16.01701355;126.25039673
 2044;451.99948120;108.44472504;-14.15719318;125.00070953
 2045;455.00027466;105.45124817;-12.36819839;123.75038147
 2046;457.99969482;102.67301941;-10.65789795;122.50062561
 2047;460.99966431;99.54949951;-9.07088566;121.25064850
 2048;463.99929810;96.72860718;-7.53896141;120.00080109
 2049;467.00039673;94.02987671;-6.13557053;118.75032806
 2050;469.99938965;91.14511108;-4.77677393;117.50076294
 2051;473.00009155;88.45136261;-3.49404907;116.25045776
 2052;476.00036621;85.71787262;-2.27165651;115.00034332
 2053;478.99993896;83.33164978;-1.14107454;113.75053406
 2054;481.99948120;80.79500580;-0.09705693;112.50070953
 2055;484.99960327;78.23836517;0.92335224;111.25066376
 2056;488.00027466;75.83259583;1.87031269;110.00038147
 2057;490.99969482;73.58406830;2.77267981;108.75063324
 2058;494.00000000;71.23157501;3.58848262;107.50049591
 2059;496.99951172;69.11608887;4.34395266;106.25070953
 2060;500.00033569;66.91377258;5.07319117;105.00035858
 2061;503.00003052;64.91288757;5.76832867;103.75048065
 2062;505.99963379;62.85912704;6.40837955;102.50064850
 2063;509.00018311;61.03895569;7.02482224;101.25041962
 2064;511.99923706;59.06180573;7.56257010;100.00081635
 2065;515.00006104;57.29579163;8.06097031;98.75045776
 2066;517.99969482;55.51448441;8.56199455;97.50063324
 2067;521.00006104;54.04924393;8.98432255;96.25045776
 2068;523.99963379;52.38887787;9.40665150;95.00063324
 2069;527.00030518;50.88615417;9.79750252;93.75038147
 2070;530.00000000;49.37519073;10.15425205;92.50051117
 2071;532.99975586;48.02432632;10.48739338;91.25061035
 2072;536.00030518;46.64950943;10.81528854;90.00035858
 2073;539.00006104;45.33646393;11.13269043;88.75048065
 2074;541.99969482;44.16374207;11.40812302;87.50063324
 2075;544.99981689;42.91964340;11.67568493;86.25055695
 2076;547.99932861;41.80228043;11.93013096;85.00076294
 2077;550.99975586;40.78636932;12.18457794;83.75061035
 2078;554.00036621;39.76358414;12.36295319;82.50035858
 2079;556.99987793;38.80814743;12.58592129;81.25053406
 2080;560.00024414;37.90098190;12.79315090;80.00038147
 2081;562.99945068;37.12789536;12.94529438;78.75074005
 2082;565.99987793;36.15744019;13.13153839;77.50055695
 2083;568.99926758;35.38568878;13.23646545;76.25081635
 2084;571.99981689;34.62363052;13.40959358;75.00055695
 2085;574.99926758;33.95668030;13.50664997;73.75081635
 2086;578.00006104;33.38825607;13.66928673;72.50045776
 2087;581.00012207;32.69220734;13.82142925;71.25045776
 2088;583.99951172;32.14508438;13.93684864;70.00070953
 2089;587.00000000;31.46530533;14.01554298;68.75051117
 2090;589.99945068;30.96577835;14.16768646;67.50070953
 2091;592.99963379;30.34579468;14.26212025;66.25063324
 2092;596.00042725;30.09212685;14.30671406;65.00032806
 2093;598.99957275;29.43985367;14.41164017;63.75068665
 2094;602.00024414;29.05812454;14.51656723;62.50040817
 2095;604.99981689;28.65165901;14.58476925;61.25058365
 2096;608.00018311;28.29820061;14.68444920;60.00043106
 2097;610.99975586;27.75764465;14.71855068;58.75061035
 2098;614.00036621;27.50310326;14.75789738;57.50033188
 2099;616.99969482;27.14368057;14.87069321;56.25061035
 2100;619.99932861;26.84330750;14.87594032;55.00078964
 2101;622.99975586;26.65228844;14.98873615;53.75058365
 2102;625.99945068;26.23946571;15.02808285;52.50073624
 2103;628.99969482;25.97494888;15.08316994;51.25063705
 2104;632.00018311;25.77083015;15.13038635;50.00040817
 2105;634.99932861;25.63731003;15.18022633;48.75078964
 2106;638.00012207;25.29514313;15.22219658;47.50043106
 2107;640.99926758;25.14952469;15.27203655;46.25081253
 2108;644.00018311;24.86981392;15.27728367;45.00043106
 2109;646.99975586;24.72838020;15.32712364;43.75058365
 2110;649.99926758;24.51824379;15.34548569;42.50081253
 2111;652.99951172;24.36816978;15.42155647;41.25071335
 2112;656.00000000;24.15404320;15.46615028;40.00050735
 2113;658.99951172;24.06638908;15.47402000;38.75071335
 2114;662.00024414;23.92183685;15.48451233;37.50038147
 2115;664.99957275;23.78782463;15.59206200;36.25065994
 2116;667.99926758;23.73703003;15.56583023;35.00081253
 2117;671.00006104;23.53244400;15.61304855;33.75048447
 2118;673.99926758;23.35923958;15.64977264;32.50081253
 2119;676.99951172;23.35420990;15.68387222;31.25071144
 2120;679.99987793;23.13362885;15.69174194;30.00055885
 2121;683.00042725;23.15679550;15.69698906;28.75032997
